Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
14.07.2022 1:01;Sell Stop;0.27;USDJPY;136.693;136.868;117.893;14.07.2022 20:59;138.925;;;;cancelled
14.07.2022 1:01;Sell Stop;0.27;USDJPY;136.693;136.868;117.893;14.07.2022 20:59;138.920;;;;cancelled
14.07.2022 3:51;Buy;0.25;USDJPY;137.869;138.977;156.668;14.07.2022 15:31;138.976;-1.75;;199.14;[sl]
14.07.2022 3:51;Buy;0.27;USDJPY;137.869;138.977;156.668;14.07.2022 15:31;138.976;-1.89;;215.07;[sl]
14.07.2022 3:51;Buy;0.25;USDJPY;137.869;138.712;156.668;14.07.2022 12:27;138.710;-1.75;;151.58;[sl]
14.07.2022 3:51;Buy;0.27;USDJPY;137.869;138.712;156.668;14.07.2022 12:27;138.710;-1.89;;163.70;[sl]
13.07.2022 1:01;Sell Stop;0.28;USDJPY;136.475;136.651;119.579;13.07.2022 20:59;137.209;;;;cancelled
13.07.2022 18:00;Buy Stop;0.22;USDJPY;137.868;137.658;160.156;13.07.2022 20:59;137.212;;;;cancelled
13.07.2022 1:01;Sell Stop;0.28;USDJPY;136.475;136.651;119.579;13.07.2022 20:59;137.209;;;;cancelled
13.07.2022 18:00;Buy Stop;0.22;USDJPY;137.868;137.658;160.156;13.07.2022 20:59;137.213;;;;cancelled
13.07.2022 1:01;Sell Stop;0.29;USDJPY;136.475;136.642;119.579;13.07.2022 20:59;137.209;;;;cancelled
13.07.2022 1:01;Sell Stop;0.29;USDJPY;136.475;136.642;119.579;13.07.2022 20:59;137.210;;;;cancelled
13.07.2022 17:09;Buy;0.23;USDJPY;137.723;137.517;157.674;13.07.2022 17:32;137.514;-1.61;;-34.96;[sl]
13.07.2022 17:09;Buy;0.23;USDJPY;137.723;137.517;157.674;13.07.2022 17:32;137.511;-1.61;;-35.46;[sl]
13.07.2022 15:30;Buy;0.29;USDJPY;137.544;137.364;154.427;13.07.2022 15:30;137.318;-2.03;;-47.73;[sl]
13.07.2022 15:30;Buy;0.29;USDJPY;137.544;137.364;154.427;13.07.2022 15:30;137.318;-2.03;;-47.73;[sl]
13.07.2022 15:30;Buy;0.28;USDJPY;137.517;137.064;149.735;13.07.2022 15:30;137.536;-1.96;;мар.87;
13.07.2022 15:30;Buy;0.28;USDJPY;137.517;137.064;149.735;13.07.2022 15:30;137.544;-1.96;;май.50;
12.07.2022 18:42;Sell Stop;0.24;USDJPY;136.475;136.675;116.011;12.07.2022 20:59;136.774;;;;cancelled
12.07.2022 1:01;Buy Stop;0.29;USDJPY;137.549;137.349;154.733;12.07.2022 20:59;136.775;;;;cancelled
12.07.2022 1:01;Buy Stop;0.29;USDJPY;137.549;137.349;154.733;12.07.2022 20:59;136.775;;;;cancelled
12.07.2022 1:01;Sell Stop;0.30;USDJPY;135.961;136.121;107.273;12.07.2022 20:59;136.774;;;;cancelled
12.07.2022 3:50;Buy Stop;0.29;USDJPY;137.754;137.587;166.442;12.07.2022 20:59;136.775;;;;cancelled
12.07.2022 1:01;Sell Stop;0.30;USDJPY;135.961;136.121;107.273;12.07.2022 20:59;136.773;;;;cancelled
12.07.2022 3:50;Buy Stop;0.29;USDJPY;137.754;137.587;166.442;12.07.2022 20:59;136.772;;;;cancelled
12.07.2022 14:04;Sell;0.29;USDJPY;136.772;136.725;121.111;12.07.2022 20:02;136.728;-2.03;;сен.33;[sl]
12.07.2022 14:04;Sell;0.29;USDJPY;136.772;136.725;121.111;12.07.2022 18:42;136.733;-2.03;;авг.27;[sl]
11.07.2022 1:01;Sell Stop;0.30;USDJPY;135.864;136.062;105.624;11.07.2022 20:59;137.318;;;;cancelled
11.07.2022 17:00;Buy Stop;0.25;USDJPY;137.754;137.556;169.130;11.07.2022 20:59;137.322;;;;cancelled
11.07.2022 1:01;Sell Stop;0.30;USDJPY;135.864;136.062;105.624;11.07.2022 20:59;137.319;;;;cancelled
11.07.2022 17:00;Buy Stop;0.25;USDJPY;137.754;137.556;169.130;11.07.2022 20:59;137.321;;;;cancelled
11.07.2022 1:01;Sell Stop;0.32;USDJPY;135.327;135.468;115.519;11.07.2022 20:59;137.319;;;;cancelled
11.07.2022 1:01;Sell Stop;0.32;USDJPY;135.327;135.468;115.519;11.07.2022 20:59;137.318;;;;cancelled
11.07.2022 14:56;Buy;0.26;USDJPY;137.313;137.343;166.686;11.07.2022 16:55;137.343;-1.82;;май.68;[sl]
11.07.2022 14:56;Buy;0.26;USDJPY;137.313;137.372;166.686;11.07.2022 16:52;137.372;-1.82;;ноя.17;[sl]
11.07.2022 4:14;Buy;0.32;USDJPY;136.595;136.879;156.373;11.07.2022 10:12;136.877;-2.24;;65.93;[sl]
11.07.2022 4:14;Buy;0.32;USDJPY;136.600;136.879;156.373;11.07.2022 10:12;136.877;-2.24;;64.76;[sl]
11.07.2022 4:14;Buy;0.30;USDJPY;136.595;136.879;156.373;11.07.2022 10:12;136.877;-2.10;;61.81;[sl]
11.07.2022 4:14;Buy;0.30;USDJPY;136.594;136.879;156.373;11.07.2022 10:12;136.877;-2.10;;62.03;[sl]
08.07.2022 7:00;Sell Stop;0.28;USDJPY;135.327;135.496;121.023;08.07.2022 20:59;136.153;;;;cancelled
08.07.2022 16:36;Buy Stop;0.25;USDJPY;136.565;136.384;156.373;08.07.2022 20:59;136.155;;;;cancelled
08.07.2022 7:00;Sell Stop;0.28;USDJPY;135.327;135.496;121.023;08.07.2022 20:59;136.154;;;;cancelled
08.07.2022 17:11;Buy Stop;0.25;USDJPY;136.565;136.384;156.373;08.07.2022 20:59;136.159;;;;cancelled
08.07.2022 15:30;Buy;0.34;USDJPY;136.245;136.043;150.372;08.07.2022 17:11;136.042;-2.38;;-50.73;[sl]
08.07.2022 15:30;Buy;0.34;USDJPY;136.245;136.274;150.372;08.07.2022 16:36;136.274;-2.38;;июл.24;[sl]
08.07.2022 15:30;Buy;0.36;USDJPY;136.245;136.083;146.989;08.07.2022 15:34;136.081;-2.52;;-43.39;[sl]
08.07.2022 15:30;Buy;0.36;USDJPY;136.245;136.083;146.989;08.07.2022 15:34;136.081;-2.52;;-43.39;[sl]
08.07.2022 5:58;Sell;0.34;USDJPY;135.455;135.694;124.780;08.07.2022 6:36;135.711;-2.38;;-64.14;[sl]
08.07.2022 5:58;Sell;0.34;USDJPY;135.455;135.694;124.780;08.07.2022 6:36;135.711;-2.38;;-64.14;[sl]
08.07.2022 5:58;Sell;0.36;USDJPY;135.455;135.685;124.780;08.07.2022 6:36;135.690;-2.52;;-62.35;[sl]
08.07.2022 5:58;Sell;0.36;USDJPY;135.455;135.685;124.780;08.07.2022 6:36;135.690;-2.52;;-62.35;[sl]
07.07.2022 13:10;Buy Stop;0.27;USDJPY;136.221;136.039;156.541;07.07.2022 20:59;136.062;;;;cancelled
07.07.2022 1:01;Sell Stop;0.31;USDJPY;135.377;135.559;121.873;07.07.2022 20:59;136.059;;;;cancelled
07.07.2022 1:01;Sell Stop;0.31;USDJPY;135.377;135.559;121.873;07.07.2022 20:59;136.059;;;;cancelled
07.07.2022 13:10;Buy Stop;0.28;USDJPY;136.221;136.039;156.541;07.07.2022 20:59;136.062;;;;cancelled
07.07.2022 1:01;Sell Stop;0.33;USDJPY;134.951;135.105;118.071;07.07.2022 20:59;136.059;;;;cancelled
07.07.2022 1:01;Sell Stop;0.33;USDJPY;134.951;135.105;118.071;07.07.2022 20:59;136.059;;;;cancelled
07.07.2022 10:48;Buy;0.29;USDJPY;136.153;135.954;154.926;07.07.2022 13:10;135.953;-2.03;;-42.66;[sl]
07.07.2022 10:48;Buy;0.29;USDJPY;136.153;135.954;154.926;07.07.2022 13:10;135.951;-2.03;;-43.09;[sl]
07.07.2022 2:04;Buy;0.31;USDJPY;136.005;135.843;152.886;07.07.2022 3:05;135.837;-2.17;;-38.34;[sl]
07.07.2022 2:04;Buy;0.31;USDJPY;136.005;135.843;152.886;07.07.2022 3:05;135.837;-2.17;;-38.34;[sl]
06.07.2022 1:01;Buy Stop;0.31;USDJPY;136.111;135.913;154.671;06.07.2022 20:59;135.663;;;;cancelled
06.07.2022 16:00;Sell Stop;0.26;USDJPY;134.951;135.145;114.903;06.07.2022 20:59;135.656;;;;cancelled
06.07.2022 1:01;Buy Stop;0.31;USDJPY;136.111;135.913;154.671;06.07.2022 20:59;135.662;;;;cancelled
06.07.2022 16:00;Sell Stop;0.26;USDJPY;134.951;135.145;114.903;06.07.2022 20:59;135.658;;;;cancelled
06.07.2022 1:01;Buy Stop;0.33;USDJPY;136.360;136.197;149.752;06.07.2022 20:59;135.668;;;;cancelled
06.07.2022 1:01;Buy Stop;0.33;USDJPY;136.360;136.197;149.752;06.07.2022 20:59;135.665;;;;cancelled
06.07.2022 15:35;Sell;0.27;USDJPY;135.017;135.214;114.174;06.07.2022 15:44;135.217;-1.89;;-39.94;[sl]
06.07.2022 15:35;Sell;0.27;USDJPY;135.017;135.214;114.174;06.07.2022 15:44;135.217;-1.89;;-39.94;[sl]
06.07.2022 4:13;Sell;0.29;USDJPY;135.420;135.370;120.397;06.07.2022 9:34;135.370;-2.03;;окт.71;[sl]
06.07.2022 4:13;Sell;0.29;USDJPY;135.420;135.328;120.397;06.07.2022 9:32;135.328;-2.03;;19.72;[sl]
06.07.2022 2:15;Sell;0.31;USDJPY;135.515;135.695;122.131;06.07.2022 3:11;135.696;-2.17;;-41.35;[sl]
06.07.2022 2:15;Sell;0.31;USDJPY;135.515;135.695;122.131;06.07.2022 3:11;135.696;-2.17;;-41.35;[sl]
06.07.2022 2:15;Sell;0.33;USDJPY;135.515;135.686;122.131;06.07.2022 3:11;135.692;-2.31;;-43.05;[sl]
06.07.2022 2:15;Sell;0.33;USDJPY;135.515;135.686;122.131;06.07.2022 3:11;135.692;-2.31;;-43.05;[sl]
05.07.2022 9:11;Buy Stop;0.26;USDJPY;136.360;136.157;158.024;05.07.2022 20:59;135.709;;;;cancelled
05.07.2022 1:01;Sell Stop;0.28;USDJPY;135.469;135.674;121.213;05.07.2022 20:59;135.707;;;;cancelled
05.07.2022 9:11;Buy Stop;0.26;USDJPY;136.360;136.157;158.024;05.07.2022 20:59;135.709;;;;cancelled
05.07.2022 1:01;Sell Stop;0.28;USDJPY;135.469;135.674;121.213;05.07.2022 20:59;135.707;;;;cancelled
05.07.2022 1:01;Sell Stop;0.30;USDJPY;134.780;134.954;118.876;05.07.2022 20:59;135.708;;;;cancelled
05.07.2022 1:01;Sell Stop;0.30;USDJPY;134.780;134.954;118.876;05.07.2022 20:59;135.708;;;;cancelled
05.07.2022 1:10;Buy;0.28;USDJPY;135.780;136.127;151.678;05.07.2022 9:11;136.123;-1.96;;70.55;[sl]
05.07.2022 1:10;Buy;0.28;USDJPY;135.780;136.127;151.678;05.07.2022 9:11;136.123;-1.96;;70.55;[sl]
04.07.2022 17:19;Buy;0.28;USDJPY;135.557;135.350;147.921;04.07.2022 21:00;135.700;-1.96;;29.51;
04.07.2022 17:19;Buy;0.28;USDJPY;135.557;135.659;147.921;04.07.2022 21:00;135.700;-1.96;;29.51;
04.07.2022 1:01;Sell Stop;0.28;USDJPY;134.780;134.983;120.364;04.07.2022 20:59;135.697;;;;cancelled
04.07.2022 1:01;Sell Stop;0.28;USDJPY;134.780;134.983;120.364;04.07.2022 20:59;135.697;;;;cancelled
04.07.2022 1:01;Buy Stop;0.30;USDJPY;135.985;135.811;155.809;04.07.2022 20:59;135.701;;;;cancelled
04.07.2022 1:01;Sell Stop;0.30;USDJPY;134.746;134.920;114.922;04.07.2022 20:59;135.697;;;;cancelled
04.07.2022 1:01;Buy Stop;0.30;USDJPY;135.985;135.811;155.809;04.07.2022 20:59;135.702;;;;cancelled
04.07.2022 1:01;Sell Stop;0.30;USDJPY;134.746;134.920;114.922;04.07.2022 20:59;135.697;;;;cancelled
01.07.2022 1:01;Buy Stop;0.28;USDJPY;136.129;135.917;158.257;01.07.2022 20:59;135.295;;;;cancelled
01.07.2022 11:08;Sell Stop;0.24;USDJPY;134.746;134.958;106.042;01.07.2022 20:59;135.291;;;;cancelled
01.07.2022 1:01;Buy Stop;0.28;USDJPY;136.129;135.917;158.257;01.07.2022 20:59;135.296;;;;cancelled
01.07.2022 10:27;Sell Stop;0.24;USDJPY;134.746;134.958;104.410;01.07.2022 20:59;135.293;;;;cancelled
01.07.2022 1:01;Buy Stop;0.29;USDJPY;136.809;136.642;156.921;01.07.2022 20:59;135.296;;;;cancelled
01.07.2022 1:01;Buy Stop;0.29;USDJPY;136.809;136.642;156.921;01.07.2022 20:59;135.298;;;;cancelled
01.07.2022 5:23;Sell;0.28;USDJPY;135.549;135.391;115.440;01.07.2022 11:08;135.401;-1.96;;30.61;[sl]
01.07.2022 5:23;Sell;0.28;USDJPY;135.549;135.391;115.440;01.07.2022 11:08;135.401;-1.96;;30.61;[sl]
01.07.2022 5:23;Sell;0.28;USDJPY;135.549;135.092;115.440;01.07.2022 10:27;135.094;-1.96;;94.30;[sl]
01.07.2022 5:23;Sell;0.28;USDJPY;135.550;135.092;115.440;01.07.2022 10:27;135.094;-1.96;;94.51;[sl]
30.06.2022 16:20;Sell;0.25;USDJPY;135.961;135.922;119.308;30.06.2022 21:00;135.665;-1.75;;54.55;
30.06.2022 16:20;Sell;0.25;USDJPY;135.961;135.927;119.308;30.06.2022 21:00;135.670;-1.75;;53.62;
30.06.2022 1:01;Buy Stop;0.25;USDJPY;137.005;136.804;156.493;30.06.2022 20:59;135.652;;;;cancelled
30.06.2022 1:01;Buy Stop;0.25;USDJPY;137.005;136.804;156.493;30.06.2022 20:59;135.655;;;;cancelled
30.06.2022 1:01;Buy Stop;0.26;USDJPY;137.005;136.816;156.493;30.06.2022 20:59;135.655;;;;cancelled
30.06.2022 1:01;Buy Stop;0.26;USDJPY;137.005;136.816;156.493;30.06.2022 20:59;135.656;;;;cancelled
30.06.2022 16:33;Sell;0.26;USDJPY;135.766;135.976;116.299;30.06.2022 16:51;135.980;-1.82;;-40.92;[sl]
30.06.2022 16:33;Sell;0.26;USDJPY;135.772;135.976;116.299;30.06.2022 16:51;135.980;-1.82;;-39.77;[sl]
29.06.2022 18:57;Buy Stop;0.22;USDJPY;137.005;136.777;156.493;29.06.2022 20:59;136.524;;;;cancelled
29.06.2022 1:01;Sell Stop;0.25;USDJPY;135.787;136.003;122.491;29.06.2022 20:59;136.521;;;;cancelled
29.06.2022 1:01;Sell Stop;0.25;USDJPY;135.787;136.003;122.491;29.06.2022 20:59;136.521;;;;cancelled
29.06.2022 18:57;Buy Stop;0.22;USDJPY;137.005;136.777;156.493;29.06.2022 20:59;136.524;;;;cancelled
29.06.2022 1:01;Sell Stop;0.26;USDJPY;135.112;135.296;114.760;29.06.2022 20:59;136.521;;;;cancelled
29.06.2022 1:01;Sell Stop;0.26;USDJPY;135.112;135.296;114.760;29.06.2022 20:59;136.521;;;;cancelled
29.06.2022 12:52;Buy;0.26;USDJPY;136.399;136.469;156.736;29.06.2022 18:57;136.467;-1.82;;дек.96;[sl]
29.06.2022 12:52;Buy;0.26;USDJPY;136.399;136.469;156.736;29.06.2022 18:57;136.467;-1.82;;дек.96;[sl]
29.06.2022 12:52;Buy;0.25;USDJPY;136.399;136.469;156.736;29.06.2022 18:57;136.467;-1.75;;дек.46;[sl]
29.06.2022 12:52;Buy;0.25;USDJPY;136.399;136.469;156.736;29.06.2022 18:57;136.467;-1.75;;дек.46;[sl]
28.06.2022 9:41;Buy;0.22;USDJPY;135.593;136.096;152.761;28.06.2022 21:00;136.150;-1.54;;90.00;
28.06.2022 1:01;Sell Stop;0.23;USDJPY;135.075;135.318;115.107;28.06.2022 20:59;136.157;;;;cancelled
28.06.2022 19:06;Buy Stop;0.20;USDJPY;136.323;136.080;157.299;28.06.2022 20:59;136.161;;;;cancelled
28.06.2022 1:01;Sell Stop;0.23;USDJPY;135.075;135.318;115.107;28.06.2022 20:59;136.157;;;;cancelled
28.06.2022 1:01;Sell Stop;0.24;USDJPY;134.520;134.717;118.040;28.06.2022 20:59;136.157;;;;cancelled
28.06.2022 1:01;Sell Stop;0.24;USDJPY;134.520;134.717;118.040;28.06.2022 20:59;136.156;;;;cancelled
28.06.2022 9:41;Buy;0.22;USDJPY;135.593;136.096;152.761;28.06.2022 19:06;136.090;-1.54;;80.34;[sl]
28.06.2022 3:03;Buy;0.23;USDJPY;135.554;135.342;152.030;28.06.2022 4:25;135.326;-1.61;;-38.75;[sl]
28.06.2022 3:03;Buy;0.23;USDJPY;135.554;135.342;152.030;28.06.2022 4:25;135.326;-1.61;;-38.75;[sl]
27.06.2022 16:34;Buy Stop;0.20;USDJPY;135.550;135.316;152.030;27.06.2022 20:59;135.391;;;;cancelled
27.06.2022 1:01;Sell Stop;0.24;USDJPY;134.520;134.745;120.472;27.06.2022 20:59;135.389;;;;cancelled
27.06.2022 1:01;Sell Stop;0.24;USDJPY;134.520;134.745;120.472;27.06.2022 20:59;135.390;;;;cancelled
27.06.2022 16:34;Buy Stop;0.20;USDJPY;135.550;135.316;152.030;27.06.2022 20:59;135.385;;;;cancelled
27.06.2022 1:01;Sell Stop;0.25;USDJPY;134.350;134.546;117.582;27.06.2022 20:59;135.385;;;;cancelled
27.06.2022 1:01;Sell Stop;0.25;USDJPY;134.350;134.546;117.582;27.06.2022 20:59;135.385;;;;cancelled
27.06.2022 14:49;Buy;0.24;USDJPY;135.425;135.191;152.166;27.06.2022 16:34;135.188;-1.68;;-42.07;[sl]
27.06.2022 14:49;Buy;0.24;USDJPY;135.425;135.191;152.166;27.06.2022 16:34;135.188;-1.68;;-42.07;[sl]
27.06.2022 14:49;Buy;0.25;USDJPY;135.425;135.201;152.166;27.06.2022 16:34;135.195;-1.75;;-42.53;[sl]
27.06.2022 14:49;Buy;0.25;USDJPY;135.425;135.201;152.166;27.06.2022 16:34;135.195;-1.75;;-42.53;[sl]
24.06.2022 20:43;Buy;0.18;USDJPY;135.300;135.001;151.890;24.06.2022 22:00;135.243;-1.26;;-7.59;
24.06.2022 20:43;Buy;0.18;USDJPY;135.300;135.001;151.890;24.06.2022 22:00;135.237;-1.26;;-8.39;
24.06.2022 1:01;Sell Stop;0.18;USDJPY;134.280;134.577;117.992;24.06.2022 20:59;135.351;;;;cancelled
24.06.2022 1:01;Sell Stop;0.18;USDJPY;134.280;134.577;117.992;24.06.2022 20:59;135.351;;;;cancelled
24.06.2022 1:01;Buy Stop;0.19;USDJPY;136.260;136.004;168.244;24.06.2022 20:59;135.355;;;;cancelled
24.06.2022 1:01;Sell Stop;0.19;USDJPY;134.261;134.517;102.277;24.06.2022 20:59;135.351;;;;cancelled
24.06.2022 1:01;Buy Stop;0.19;USDJPY;136.260;136.004;168.244;24.06.2022 20:59;135.353;;;;cancelled
24.06.2022 1:01;Sell Stop;0.19;USDJPY;134.261;134.517;102.277;24.06.2022 20:59;135.350;;;;cancelled
23.06.2022 15:30;Sell;0.14;USDJPY;135.130;135.008;111.210;23.06.2022 21:07;134.953;-0.98;;18.36;
23.06.2022 1:01;Buy Stop;0.16;USDJPY;136.302;135.956;159.166;23.06.2022 20:59;134.973;;;;cancelled
23.06.2022 1:01;Buy Stop;0.16;USDJPY;136.302;135.956;159.166;23.06.2022 20:59;134.973;;;;cancelled
23.06.2022 1:01;Buy Stop;0.17;USDJPY;136.708;136.414;153.092;23.06.2022 20:59;134.973;;;;cancelled
23.06.2022 1:01;Buy Stop;0.17;USDJPY;136.708;136.414;153.092;23.06.2022 20:59;134.972;;;;cancelled
23.06.2022 15:30;Sell;0.14;USDJPY;135.130;134.776;111.210;23.06.2022 20:04;134.779;-0.98;;36.46;[sl]
23.06.2022 5:17;Sell;0.16;USDJPY;135.672;135.544;119.300;23.06.2022 10:34;135.542;-1.12;;15.35;[sl]
23.06.2022 5:17;Sell;0.17;USDJPY;135.672;135.544;119.300;23.06.2022 10:34;135.542;-1.19;;16.30;[sl]
23.06.2022 5:17;Sell;0.16;USDJPY;135.672;135.544;119.300;23.06.2022 8:42;135.543;-1.12;;15.23;[sl]
23.06.2022 5:17;Sell;0.17;USDJPY;135.672;135.544;119.300;23.06.2022 8:42;135.543;-1.19;;16.18;[sl]
22.06.2022 2:00;Buy Stop;0.14;USDJPY;136.708;136.361;165.268;22.06.2022 20:59;136.154;;;;cancelled
22.06.2022 1:07;Sell Stop;0.14;USDJPY;135.684;136.051;119.300;22.06.2022 20:59;136.154;;;;cancelled
22.06.2022 1:07;Sell Stop;0.14;USDJPY;135.684;136.051;119.300;22.06.2022 20:59;136.160;;;;cancelled
22.06.2022 2:00;Buy Stop;0.14;USDJPY;136.708;136.361;165.268;22.06.2022 20:59;136.164;;;;cancelled
22.06.2022 1:07;Sell Stop;0.15;USDJPY;134.923;135.244;106.395;22.06.2022 20:59;136.161;;;;cancelled
22.06.2022 1:07;Sell Stop;0.15;USDJPY;134.923;135.244;106.395;22.06.2022 20:59;136.161;;;;cancelled
21.06.2022 9:53;Buy;0.13;USDJPY;135.221;136.090;146.095;21.06.2022 21:00;136.400;-0.91;;112.37;
21.06.2022 9:53;Buy;0.13;USDJPY;135.221;136.090;146.095;21.06.2022 21:00;136.400;-0.91;;112.37;
21.06.2022 11:30;Buy;0.14;USDJPY;135.470;136.090;149.920;21.06.2022 21:00;136.400;-0.98;;95.45;
21.06.2022 11:30;Buy;0.14;USDJPY;135.470;136.090;149.920;21.06.2022 21:00;136.400;-0.98;;95.45;
21.06.2022 1:01;Sell Stop;0.13;USDJPY;134.868;135.241;111.364;21.06.2022 20:59;136.392;;;;cancelled
21.06.2022 1:01;Sell Stop;0.13;USDJPY;134.868;135.241;111.364;21.06.2022 20:59;136.392;;;;cancelled
21.06.2022 1:01;Sell Stop;0.14;USDJPY;134.535;134.850;120.055;21.06.2022 20:59;136.392;;;;cancelled
21.06.2022 1:01;Sell Stop;0.14;USDJPY;134.535;134.850;120.055;21.06.2022 20:59;136.393;;;;cancelled
20.06.2022 1:01;Sell Stop;0.13;USDJPY;134.535;134.914;120.055;20.06.2022 20:59;135.105;;;;cancelled
20.06.2022 4:15;Buy Stop;0.12;USDJPY;135.440;135.073;187.696;20.06.2022 20:59;135.108;;;;cancelled
20.06.2022 4:15;Buy Stop;0.12;USDJPY;135.440;135.073;187.696;20.06.2022 20:59;135.108;;;;cancelled
20.06.2022 1:01;Sell Stop;0.13;USDJPY;134.535;134.914;120.055;20.06.2022 20:59;135.106;;;;cancelled
20.06.2022 1:01;Sell Stop;0.13;USDJPY;132.172;132.508;80.124;20.06.2022 20:59;135.106;;;;cancelled
20.06.2022 1:01;Sell Stop;0.13;USDJPY;132.172;132.508;80.124;20.06.2022 20:59;135.106;;;;cancelled
20.06.2022 3:01;Buy;0.13;USDJPY;135.428;135.069;192.417;20.06.2022 4:15;135.068;-0.91;;-34.65;[sl]
20.06.2022 3:01;Buy;0.13;USDJPY;135.428;135.069;192.417;20.06.2022 4:15;135.068;-0.91;;-34.65;[sl]
17.06.2022 16:34;Buy;0.12;USDJPY;134.918;134.548;189.702;17.06.2022 22:00;134.991;-0.84;;июн.49;
17.06.2022 1:01;Sell Stop;0.16;USDJPY;131.494;131.787;80.534;17.06.2022 20:59;134.949;;;;cancelled
17.06.2022 1:01;Sell Stop;0.16;USDJPY;131.494;131.787;80.534;17.06.2022 20:59;134.949;;;;cancelled
17.06.2022 1:46;Sell Stop;0.16;USDJPY;131.494;131.777;80.534;17.06.2022 20:59;134.950;;;;cancelled
17.06.2022 1:46;Sell Stop;0.16;USDJPY;131.494;131.777;80.534;17.06.2022 20:59;134.955;;;;cancelled
17.06.2022 16:34;Buy;0.12;USDJPY;134.918;134.959;189.702;17.06.2022 20:09;134.958;-0.84;;мар.56;[sl]
17.06.2022 12:19;Buy;0.16;USDJPY;134.660;134.284;185.061;17.06.2022 14:10;134.278;-1.12;;-45.52;[sl]
17.06.2022 12:19;Buy;0.16;USDJPY;134.660;134.284;185.061;17.06.2022 14:10;134.278;-1.12;;-45.52;[sl]
17.06.2022 12:19;Buy;0.16;USDJPY;134.689;134.402;185.639;17.06.2022 14:06;134.384;-1.12;;-36.31;[sl]
17.06.2022 12:19;Buy;0.16;USDJPY;134.689;134.403;185.639;17.06.2022 14:06;134.384;-1.12;;-36.31;[sl]
16.06.2022 1:01;Buy Stop;0.19;USDJPY;134.955;134.675;164.363;16.06.2022 20:59;132.028;;;;cancelled
16.06.2022 1:01;Buy Stop;0.19;USDJPY;134.955;134.675;164.363;16.06.2022 20:59;132.028;;;;cancelled
16.06.2022 1:01;Buy Stop;0.20;USDJPY;135.592;135.366;168.984;16.06.2022 20:59;132.026;;;;cancelled
16.06.2022 1:01;Buy Stop;0.20;USDJPY;135.592;135.366;168.984;16.06.2022 20:59;132.032;;;;cancelled
16.06.2022 18:16;Sell;0.15;USDJPY;132.312;132.200;90.092;16.06.2022 20:34;132.240;-1.05;;авг.17;[sl]
16.06.2022 18:16;Sell;0.15;USDJPY;132.312;132.207;90.092;16.06.2022 20:34;132.240;-1.05;;авг.17;[sl]
16.06.2022 11:50;Sell;0.19;USDJPY;133.432;133.212;100.113;16.06.2022 13:09;133.214;-1.33;;31.09;[sl]
16.06.2022 11:50;Sell;0.19;USDJPY;133.445;133.194;100.113;16.06.2022 13:09;133.190;-1.33;;36.38;[sl]
16.06.2022 11:50;Sell;0.19;USDJPY;133.445;133.194;100.113;16.06.2022 13:09;133.190;-1.33;;36.38;[sl]
16.06.2022 11:50;Sell;0.19;USDJPY;133.432;133.187;100.113;16.06.2022 13:09;133.184;-1.33;;35.38;[sl]
15.06.2022 1:16;Buy Stop;0.19;USDJPY;135.592;135.358;163.096;15.06.2022 20:59;134.367;;;;cancelled
15.06.2022 1:01;Sell Stop;0.19;USDJPY;134.297;134.563;113.577;15.06.2022 20:59;134.358;;;;cancelled
15.06.2022 1:01;Sell Stop;0.19;USDJPY;134.297;134.563;113.577;15.06.2022 20:59;134.356;;;;cancelled
15.06.2022 1:08;Buy Stop;0.19;USDJPY;135.592;135.358;163.096;15.06.2022 20:59;134.355;;;;cancelled
15.06.2022 1:16;Sell Stop;0.20;USDJPY;133.873;134.094;108.433;15.06.2022 20:59;134.348;;;;cancelled
15.06.2022 1:16;Sell Stop;0.20;USDJPY;133.873;134.094;108.433;15.06.2022 20:59;134.347;;;;cancelled
14.06.2022 18:10;Buy;0.21;USDJPY;134.819;134.576;154.418;14.06.2022 21:26;134.938;-1.47;;18.52;
14.06.2022 18:10;Buy;0.21;USDJPY;134.819;134.833;154.418;14.06.2022 21:09;134.839;-1.47;;03.ноя;[sl]
14.06.2022 1:01;Sell Stop;0.21;USDJPY;133.637;133.885;111.765;14.06.2022 20:59;134.930;;;;cancelled
14.06.2022 1:01;Sell Stop;0.21;USDJPY;133.637;133.885;111.765;14.06.2022 20:59;134.931;;;;cancelled
14.06.2022 1:01;Sell Stop;0.22;USDJPY;133.593;133.796;107.929;14.06.2022 20:59;134.933;;;;cancelled
14.06.2022 1:01;Buy Stop;0.22;USDJPY;135.197;134.994;160.861;14.06.2022 20:59;134.934;;;;cancelled
14.06.2022 1:01;Sell Stop;0.22;USDJPY;133.593;133.796;107.929;14.06.2022 20:59;134.933;;;;cancelled
14.06.2022 1:01;Buy Stop;0.22;USDJPY;135.197;134.994;160.861;14.06.2022 20:59;134.937;;;;cancelled
13.06.2022 2:00;Sell Stop;0.20;USDJPY;133.593;133.854;107.929;13.06.2022 20:59;134.052;;;;cancelled
13.06.2022 8:17;Buy Stop;0.19;USDJPY;135.197;134.958;164.493;13.06.2022 20:59;134.055;;;;cancelled
13.06.2022 8:17;Buy Stop;0.19;USDJPY;135.197;134.958;164.493;13.06.2022 20:59;134.054;;;;cancelled
