Ticket;Open Time;Type;Size;Item;Price;S / L;T / P;Close Time;Price;Commission;Taxes;Swap;Profit;
146801580;18.11.2022 1:01;sell stop;0.36;nzdjpy;85.154;85.313;72.386;18.11.2022 20:59;86.264;cancelled;;;;
146801611;18.11.2022 1:01;sell stop;0.16;usdjpy;138.877;139.229;109.069;18.11.2022 20:59;140.324;cancelled;;;;
146801614;18.11.2022 1:01;sell stop;0.36;nzdjpy;85.154;85.313;72.386;18.11.2022 20:59;86.264;cancelled;;;;
146801639;18.11.2022 1:01;buy stop;0.15;usdjpy;140.740;140.367;170.548;18.11.2022 20:59;140.330;cancelled;;;;
146801643;18.11.2022 1:02;buy;0.34;nzdjpy;85.952;86.110;98.720;18.11.2022 6:27;86.110;-2,38;0,00;0,00;38,41;
146801653;18.11.2022 1:01;sell stop;0.15;usdjpy;139.632;140.027;121.904;18.11.2022 20:59;140.324;cancelled;;;;
146801655;18.11.2022 1:01;sell stop;0.34;nzdjpy;85.330;85.522;62.738;18.11.2022 20:59;86.262;cancelled;;;;
146801658;18.11.2022 1:01;buy stop;0.15;usdjpy;140.740;140.367;170.548;18.11.2022 20:59;140.332;cancelled;;;;
146801659;18.11.2022 1:01;sell stop;0.34;nzdjpy;85.330;85.522;62.738;18.11.2022 20:59;86.266;cancelled;;;;
146801662;18.11.2022 1:01;sell stop;0.15;usdjpy;139.632;140.027;121.904;18.11.2022 20:59;140.331;cancelled;;;;
146801681;18.11.2022 16:38;sell;0.27;cadjpy;104.357;104.568;88.101;18.11.2022 16:56;104.568;-1,89;0,00;0,00;-40,70;
146801682;18.11.2022 16:38;sell;0.27;cadjpy;104.357;104.568;88.101;18.11.2022 16:56;104.568;-1,89;0,00;0,00;-40,70;
146801688;18.11.2022 1:54;buy;0.26;cadjpy;105.373;105.149;121.629;18.11.2022 4:00;105.149;-1,82;0,00;0,00;-41,61;
146801690;18.11.2022 16:22;sell;0.26;cadjpy;104.524;104.764;90.092;18.11.2022 20:38;104.764;-1,82;0,00;0,00;-44,47;
146801700;18.11.2022 1:54;buy;0.26;cadjpy;105.373;105.149;121.629;18.11.2022 4:00;105.149;-1,82;0,00;0,00;-41,61;
146801701;18.11.2022 16:22;sell;0.26;cadjpy;104.524;104.764;90.092;18.11.2022 20:38;104.764;-1,82;0,00;0,00;-44,47;
146801950;18.11.2022 1:04;sell stop;0.19;gbpjpy;165.447;165.778;135.527;18.11.2022 20:59;166.720;cancelled;;;;
146801951;18.11.2022 1:04;sell stop;0.19;gbpjpy;165.447;165.778;135.527;18.11.2022 20:59;166.720;cancelled;;;;
146802961;18.11.2022 1:07;buy stop;0.22;chfjpy;147.732;147.472;157.860;18.11.2022 20:59;147.166;cancelled;;;;
146802981;18.11.2022 1:08;buy stop;0.22;chfjpy;147.732;147.472;157.860;18.11.2022 20:59;147.166;cancelled;;;;
146802982;18.11.2022 1:08;buy stop;0.21;chfjpy;147.571;147.276;164.163;18.11.2022 20:59;147.166;cancelled;;;;
146802984;18.11.2022 4:29;sell;0.21;chfjpy;147.031;146.989;135.815;18.11.2022 7:22;146.989;-1,47;0,00;0,00;6,30;
146802985;18.11.2022 1:08;buy stop;0.21;chfjpy;147.571;147.276;164.163;18.11.2022 20:59;147.170;cancelled;;;;
146802987;18.11.2022 4:29;sell;0.21;chfjpy;147.031;146.989;135.815;18.11.2022 9:55;146.989;-1,47;0,00;0,00;6,31;
146803308;18.11.2022 1:13;sell stop;0.20;gbpjpy;165.184;165.468;146.096;18.11.2022 20:59;166.722;cancelled;;;;
146803310;18.11.2022 1:13;sell stop;0.20;gbpjpy;165.184;165.468;146.096;18.11.2022 20:59;166.721;cancelled;;;;
146819626;18.11.2022 2:48;buy stop;0.16;usdjpy;140.740;140.380;170.548;18.11.2022 20:59;140.326;cancelled;;;;
146819628;18.11.2022 2:48;buy stop;0.16;usdjpy;140.740;140.380;170.548;18.11.2022 20:59;140.326;cancelled;;;;
146823513;18.11.2022 10:56;buy;0.18;gbpjpy;166.836;166.523;193.268;18.11.2022 12:56;166.523;-1,26;0,00;0,00;-40,32;
146824991;18.11.2022 10:56;buy;0.18;gbpjpy;166.836;166.523;193.268;18.11.2022 12:56;166.523;-1,26;0,00;0,00;-40,32;
146835828;18.11.2022 4:01;buy stop;0.25;cadjpy;105.426;105.197;122.530;18.11.2022 20:59;104.762;cancelled;;;;
146835862;18.11.2022 4:01;buy stop;0.25;cadjpy;105.426;105.197;122.530;18.11.2022 20:59;104.762;cancelled;;;;
146836102;18.11.2022 5:51;buy;0.32;nzdjpy;86.262;86.084;103.990;18.11.2022 6:52;86.084;-2,24;0,00;0,00;-40,71;
146861214;18.11.2022 7:39;buy;0.32;nzdjpy;86.262;86.333;103.990;18.11.2022 16:08;86.333;-2,24;0,00;0,00;16,23;
146865517;18.11.2022 7:39;buy;0.32;nzdjpy;86.262;86.333;103.990;18.11.2022 16:08;86.333;-2,24;0,00;0,00;16,23;
146870071;18.11.2022 8:23;sell;0.20;chfjpy;146.830;147.115;132.494;18.11.2022 10:32;147.115;-1,40;0,00;0,00;-40,68;
146903903;18.11.2022 16:21;sell;0.19;chfjpy;146.678;146.968;129.910;18.11.2022 17:35;146.968;-1,33;0,00;0,00;-39,38;
146921488;18.11.2022 16:21;sell;0.19;chfjpy;146.678;146.968;129.910;18.11.2022 17:35;146.968;-1,33;0,00;0,00;-39,38;
146975661;18.11.2022 12:56;buy stop;0.17;gbpjpy;167.317;166.989;201.445;18.11.2022 20:59;166.734;cancelled;;;;
146975667;18.11.2022 12:56;buy stop;0.17;gbpjpy;167.317;166.989;201.445;18.11.2022 20:59;166.733;cancelled;;;;
147046020;18.11.2022 16:08;buy stop;0.29;nzdjpy;86.742;86.550;112.150;18.11.2022 20:59;86.273;cancelled;;;;
147046023;18.11.2022 16:08;buy stop;0.29;nzdjpy;86.742;86.550;112.150;18.11.2022 20:59;86.274;cancelled;;;;
147100622;18.11.2022 17:36;sell stop;0.18;chfjpy;146.534;146.829;127.462;18.11.2022 20:59;147.155;cancelled;;;;
147100624;18.11.2022 17:36;sell stop;0.18;chfjpy;146.534;146.829;127.462;18.11.2022 20:59;147.152;cancelled;;;;
147227637;21.11.2022 11:29;buy;0.30;cadjpy;105.426;105.476;122.578;21.11.2022 15:16;105.476;-2,10;0,00;0,00;10,58;
147227638;21.11.2022 1:01;sell stop;0.37;nzdjpy;85.619;85.760;67.651;21.11.2022 20:59;86.670;cancelled;;;;
147227654;21.11.2022 11:40;buy;0.23;gbpjpy;167.317;167.406;186.437;21.11.2022 15:12;167.406;-1,61;0,00;0,00;14,43;
147227668;21.11.2022 1:01;sell stop;0.37;nzdjpy;85.619;85.760;67.651;21.11.2022 20:59;86.670;cancelled;;;;
147227682;21.11.2022 1:01;sell stop;0.30;cadjpy;104.354;104.528;87.202;21.11.2022 20:59;105.723;cancelled;;;;
147227688;21.11.2022 7:20;sell;0.23;gbpjpy;166.122;166.355;147.002;21.11.2022 8:08;166.355;-1,61;0,00;0,00;-38,12;
147227715;21.11.2022 13:01;buy;0.35;nzdjpy;86.742;86.593;104.710;21.11.2022 15:57;86.593;-2,45;0,00;0,00;-36,83;
147227724;21.11.2022 11:29;buy;0.30;cadjpy;105.426;105.460;122.578;21.11.2022 15:18;105.460;-2,10;0,00;0,00;7,20;
147227736;21.11.2022 11:40;buy;0.23;gbpjpy;167.317;167.084;186.437;21.11.2022 16:25;167.084;-1,61;0,00;0,00;-37,89;
147227737;21.11.2022 1:01;sell stop;0.20;usdjpy;139.632;139.895;125.744;21.11.2022 20:59;142.160;cancelled;;;;
147227761;21.11.2022 1:01;sell stop;0.30;cadjpy;104.354;104.528;87.202;21.11.2022 20:59;105.723;cancelled;;;;
147227764;21.11.2022 1:01;sell stop;0.35;nzdjpy;85.995;86.162;71.451;21.11.2022 20:59;86.673;cancelled;;;;
147227766;21.11.2022 7:20;sell;0.23;gbpjpy;166.122;166.355;147.002;21.11.2022 8:08;166.355;-1,61;0,00;0,00;-38,12;
147227771;21.11.2022 1:01;sell stop;0.20;usdjpy;139.632;139.895;125.744;21.11.2022 20:59;142.160;cancelled;;;;
147227787;21.11.2022 13:01;buy;0.35;nzdjpy;86.742;86.593;104.710;21.11.2022 15:57;86.593;-2,45;0,00;0,00;-36,83;
147227789;21.11.2022 10:17;buy;0.28;cadjpy;105.147;105.476;117.835;21.11.2022 15:16;105.476;-1,96;0,00;0,00;64,98;
147227790;21.11.2022 11:40;buy;0.21;gbpjpy;167.317;167.406;187.045;21.11.2022 15:12;167.406;-1,47;0,00;0,00;13,17;
147227793;21.11.2022 6:34;buy;0.19;usdjpy;140.499;141.627;154.371;21.11.2022 15:52;141.627;-1,33;0,00;0,00;151,33;
147227800;21.11.2022 1:01;sell stop;0.35;nzdjpy;85.995;86.162;71.451;21.11.2022 20:59;86.673;cancelled;;;;
147227804;21.11.2022 1:01;sell stop;0.28;cadjpy;104.427;104.643;82.795;21.11.2022 20:59;105.723;cancelled;;;;
147227806;21.11.2022 7:20;sell;0.21;gbpjpy;166.122;166.373;147.002;21.11.2022 8:09;166.373;-1,47;0,00;0,00;-37,49;
147227807;21.11.2022 1:01;sell stop;0.19;usdjpy;139.822;140.160;100.910;21.11.2022 20:59;142.160;cancelled;;;;
147227814;21.11.2022 10:17;buy;0.28;cadjpy;105.147;105.476;117.835;21.11.2022 16:08;105.476;-1,96;0,00;0,00;65,03;
147227815;21.11.2022 11:40;buy;0.21;gbpjpy;167.317;167.070;187.045;21.11.2022 16:25;167.070;-1,47;0,00;0,00;-36,68;
147227817;21.11.2022 6:34;buy;0.19;usdjpy;140.499;141.627;154.371;21.11.2022 16:16;141.627;-1,33;0,00;0,00;151,33;
147227821;21.11.2022 1:01;sell stop;0.28;cadjpy;104.427;104.643;82.795;21.11.2022 20:59;105.723;cancelled;;;;
147227826;21.11.2022 7:20;sell;0.21;gbpjpy;166.122;166.373;147.002;21.11.2022 8:09;166.373;-1,47;0,00;0,00;-37,49;
147227827;21.11.2022 1:01;sell stop;0.19;usdjpy;139.822;140.160;100.910;21.11.2022 20:59;142.162;cancelled;;;;
147230539;21.11.2022 6:34;buy;0.20;usdjpy;140.500;141.627;154.388;21.11.2022 15:52;141.627;-1,40;0,00;0,00;159,15;
147230558;21.11.2022 6:34;buy;0.20;usdjpy;140.500;141.627;154.388;21.11.2022 16:16;141.627;-1,40;0,00;0,00;159,15;
147231291;21.11.2022 10:12;buy;0.25;chfjpy;147.450;147.834;162.106;21.11.2022 15:54;147.834;-1,75;0,00;0,00;67,82;
147231292;21.11.2022 1:15;sell stop;0.25;chfjpy;146.534;146.741;131.878;21.11.2022 20:59;148.221;cancelled;;;;
147231294;21.11.2022 10:12;buy;0.25;chfjpy;147.450;147.720;162.106;21.11.2022 16:25;147.720;-1,75;0,00;0,00;47,74;
147231295;21.11.2022 1:15;sell stop;0.25;chfjpy;146.534;146.741;131.878;21.11.2022 20:59;148.221;cancelled;;;;
147231297;21.11.2022 10:12;buy;0.24;chfjpy;147.450;147.834;162.106;21.11.2022 15:54;147.834;-1,68;0,00;0,00;65,10;
147231300;21.11.2022 1:15;sell stop;0.24;chfjpy;146.603;146.854;119.067;21.11.2022 20:59;148.221;cancelled;;;;
147231302;21.11.2022 10:12;buy;0.24;chfjpy;147.450;147.720;162.106;21.11.2022 16:25;147.720;-1,68;0,00;0,00;45,82;
147231304;21.11.2022 1:15;sell stop;0.24;chfjpy;146.603;146.854;119.067;21.11.2022 20:59;148.222;cancelled;;;;
147238344;21.11.2022 13:01;buy;0.36;nzdjpy;86.742;86.597;104.710;21.11.2022 15:57;86.597;-2,52;0,00;0,00;-36,86;
147238346;21.11.2022 13:01;buy;0.36;nzdjpy;86.742;86.597;104.710;21.11.2022 15:57;86.597;-2,52;0,00;0,00;-36,86;
147306368;21.11.2022 8:09;sell stop;0.19;gbpjpy;166.101;166.367;146.645;21.11.2022 20:59;167.849;cancelled;;;;
147306373;21.11.2022 8:09;sell stop;0.19;gbpjpy;166.101;166.367;146.645;21.11.2022 20:59;167.849;cancelled;;;;
147447647;21.11.2022 20:28;buy;0.24;cadjpy;105.779;105.563;128.579;21.11.2022 22:00;105.715;-1,68;0,00;0,00;-10,81;
147462919;21.11.2022 19:02;buy;0.17;usdjpy;142.056;141.724;179.960;21.11.2022 22:00;142.160;-1,19;0,00;0,00;12,44;
147463654;21.11.2022 19:02;buy;0.23;chfjpy;148.237;147.989;175.485;21.11.2022 22:00;148.202;-1,61;0,00;0,00;-5,66;
147464582;21.11.2022 15:57;buy stop;0.33;nzdjpy;86.904;86.737;101.608;21.11.2022 20:59;86.679;cancelled;;;;
147464583;21.11.2022 15:57;buy stop;0.33;nzdjpy;86.904;86.737;101.608;21.11.2022 20:59;86.679;cancelled;;;;
147465794;21.11.2022 19:32;buy;0.19;gbpjpy;167.661;167.375;192.621;21.11.2022 21:00;167.855;-1,33;0,00;0,00;25,93;
147469165;21.11.2022 20:28;buy;0.26;cadjpy;105.779;105.563;128.579;21.11.2022 22:00;105.714;-1,82;0,00;0,00;-11,88;
147472160;21.11.2022 19:02;buy;0.18;usdjpy;142.056;141.724;179.960;21.11.2022 22:00;142.159;-1,26;0,00;0,00;13,04;
147476265;21.11.2022 19:32;buy;0.21;gbpjpy;167.661;167.375;192.621;21.11.2022 21:00;167.853;-1,47;0,00;0,00;28,36;
147476267;21.11.2022 19:02;buy;0.24;chfjpy;148.237;147.989;175.485;21.11.2022 22:00;148.202;-1,68;0,00;0,00;-5,91;
147605486;22.11.2022 1:01;sell stop;0.46;nzdjpy;86.029;86.160;72.029;22.11.2022 20:59;86.852;cancelled;;;;
147605487;22.11.2022 1:01;sell stop;0.35;cadjpy;104.601;104.772;85.145;22.11.2022 20:59;105.517;cancelled;;;;
147605488;22.11.2022 1:01;sell stop;0.33;chfjpy;146.892;147.075;123.980;22.11.2022 20:59;148.356;cancelled;;;;
147605489;22.11.2022 1:01;sell stop;0.23;usdjpy;140.159;140.424;106.639;22.11.2022 20:59;141.167;cancelled;;;;
147605523;22.11.2022 1:01;sell stop;0.23;usdjpy;140.159;140.424;106.639;22.11.2022 20:59;141.168;cancelled;;;;
147605530;22.11.2022 1:01;sell stop;0.33;chfjpy;146.892;147.075;123.980;22.11.2022 20:59;148.345;cancelled;;;;
147605532;22.11.2022 1:01;sell stop;0.35;cadjpy;104.601;104.772;85.145;22.11.2022 20:59;105.523;cancelled;;;;
147605536;22.11.2022 1:01;sell stop;0.46;nzdjpy;86.029;86.160;72.029;22.11.2022 20:59;86.852;cancelled;;;;
147605544;22.11.2022 1:01;buy stop;0.21;usdjpy;142.254;141.973;175.774;22.11.2022 20:59;141.169;cancelled;;;;
147605546;22.11.2022 2:01;buy;0.31;chfjpy;148.324;148.130;171.236;22.11.2022 2:37;148.130;-2,17;0,00;0,00;-42,38;
147605549;22.11.2022 1:01;buy stop;0.33;cadjpy;105.817;105.636;125.273;22.11.2022 20:59;105.531;cancelled;;;;
147605557;22.11.2022 9:08;buy;0.43;nzdjpy;86.904;86.766;100.904;22.11.2022 16:37;86.766;-3,01;0,00;0,00;-42,01;
147605579;22.11.2022 1:01;sell stop;0.21;usdjpy;141.083;141.396;122.347;22.11.2022 20:59;141.170;cancelled;;;;
147605580;22.11.2022 1:01;sell stop;0.33;cadjpy;105.049;105.238;92.761;22.11.2022 20:59;105.523;cancelled;;;;
147605581;22.11.2022 1:01;sell stop;0.31;chfjpy;147.662;147.869;136.350;22.11.2022 20:59;148.351;cancelled;;;;
147605583;22.11.2022 1:01;sell stop;0.43;nzdjpy;86.373;86.521;75.717;22.11.2022 20:59;86.854;cancelled;;;;
147605584;22.11.2022 1:01;buy stop;0.21;usdjpy;142.254;141.973;175.774;22.11.2022 20:59;141.170;cancelled;;;;
147605585;22.11.2022 1:01;buy stop;0.33;cadjpy;105.817;105.636;125.273;22.11.2022 20:59;105.530;cancelled;;;;
147605587;22.11.2022 9:08;buy;0.43;nzdjpy;86.904;86.766;100.904;22.11.2022 16:37;86.766;-3,01;0,00;0,00;-42,01;
147605593;22.11.2022 1:01;sell stop;0.21;usdjpy;141.083;141.396;122.347;22.11.2022 20:59;141.169;cancelled;;;;
147605594;22.11.2022 1:01;sell stop;0.33;cadjpy;105.049;105.238;92.761;22.11.2022 20:59;105.524;cancelled;;;;
147605595;22.11.2022 1:01;sell stop;0.43;nzdjpy;86.373;86.521;75.717;22.11.2022 20:59;86.853;cancelled;;;;
147605832;22.11.2022 1:03;sell stop;0.31;chfjpy;147.662;147.869;136.350;22.11.2022 20:59;148.350;cancelled;;;;
147607255;22.11.2022 1:09;sell stop;0.26;gbpjpy;166.101;166.330;134.981;22.11.2022 20:59;167.868;cancelled;;;;
147607259;22.11.2022 1:09;sell stop;0.26;gbpjpy;166.101;166.330;134.981;22.11.2022 20:59;167.868;cancelled;;;;
147607260;22.11.2022 1:09;sell stop;0.25;gbpjpy;167.073;167.339;147.473;22.11.2022 20:59;167.864;cancelled;;;;
147607262;22.11.2022 1:09;sell stop;0.25;gbpjpy;167.073;167.339;147.473;22.11.2022 20:59;167.866;cancelled;;;;
147607917;22.11.2022 2:01;buy;0.31;chfjpy;148.324;148.130;171.236;22.11.2022 2:37;148.130;-2,17;0,00;0,00;-42,38;
147623388;22.11.2022 15:24;buy;0.30;chfjpy;148.369;148.172;172.001;22.11.2022 22:00;148.273;-2,10;0,00;0,00;-20,40;
147623390;22.11.2022 3:00;buy stop;0.24;gbpjpy;168.298;168.048;203.450;22.11.2022 20:59;167.874;cancelled;;;;
147624930;22.11.2022 15:24;buy;0.30;chfjpy;148.369;148.172;172.001;22.11.2022 22:00;148.274;-2,10;0,00;0,00;-20,18;
147626350;22.11.2022 3:10;buy stop;0.24;gbpjpy;168.298;168.048;203.450;22.11.2022 20:59;167.874;cancelled;;;;
147716152;22.11.2022 11:16;buy stop;0.21;usdjpy;142.254;141.971;175.774;22.11.2022 20:59;141.170;cancelled;;;;
147716179;22.11.2022 11:16;buy stop;0.21;usdjpy;142.254;141.971;175.774;22.11.2022 20:59;141.167;cancelled;;;;
147734584;22.11.2022 11:52;buy stop;0.33;cadjpy;105.817;105.640;125.273;22.11.2022 20:59;105.524;cancelled;;;;
147734588;22.11.2022 11:52;buy stop;0.33;cadjpy;105.817;105.640;125.273;22.11.2022 20:59;105.524;cancelled;;;;
147832809;22.11.2022 16:38;buy stop;0.39;nzdjpy;87.039;86.891;97.695;22.11.2022 20:59;86.865;cancelled;;;;
147832821;22.11.2022 16:38;buy stop;0.39;nzdjpy;87.039;86.891;97.695;22.11.2022 20:59;86.865;cancelled;;;;
147944558;23.11.2022 1:01;buy stop;0.27;usdjpy;142.240;142.025;160.752;23.11.2022 20:59;139.854;cancelled;;;;
147944559;23.11.2022 1:01;sell stop;0.46;nzdjpy;86.566;86.690;78.998;23.11.2022 20:59;87.004;cancelled;;;;
147944568;23.11.2022 11:29;buy;0.28;gbpjpy;168.298;168.634;183.658;23.11.2022 16:15;168.634;-1,96;0,00;0,00;66,82;
147944596;23.11.2022 1:01;buy stop;0.27;usdjpy;142.240;142.025;160.752;23.11.2022 20:59;139.854;cancelled;;;;
147944610;23.11.2022 1:01;sell stop;0.46;nzdjpy;86.566;86.690;78.998;23.11.2022 20:59;87.001;cancelled;;;;
147944611;23.11.2022 1:01;sell stop;0.28;gbpjpy;167.338;167.539;151.978;23.11.2022 20:59;168.215;cancelled;;;;
147944616;23.11.2022 1:01;buy stop;0.25;usdjpy;141.612;141.365;152.860;23.11.2022 20:59;139.849;cancelled;;;;
147944617;23.11.2022 11:29;buy;0.28;gbpjpy;168.298;168.405;183.658;23.11.2022 16:53;168.405;-1,96;0,00;0,00;21,41;
147944621;23.11.2022 3:00;buy;0.44;nzdjpy;87.039;86.908;94.799;23.11.2022 3:00;86.908;-3,08;0,00;0,00;-40,84;
147944624;23.11.2022 2:00;sell;0.25;usdjpy;141.083;141.311;122.571;23.11.2022 3:21;141.311;-1,75;0,00;0,00;-40,34;
147944625;23.11.2022 1:01;sell stop;0.28;gbpjpy;167.338;167.539;151.978;23.11.2022 20:59;168.213;cancelled;;;;
147944627;23.11.2022 1:01;sell stop;0.44;nzdjpy;86.573;86.719;73.501;23.11.2022 20:59;87.003;cancelled;;;;
147944630;23.11.2022 1:01;buy stop;0.25;usdjpy;141.612;141.365;152.860;23.11.2022 20:59;139.848;cancelled;;;;
147944631;23.11.2022 9:23;buy;0.27;gbpjpy;168.189;167.970;181.805;23.11.2022 9:56;167.970;-1,89;0,00;0,00;-41,90;
147944632;23.11.2022 3:00;buy;0.44;nzdjpy;87.039;86.908;94.799;23.11.2022 3:00;86.908;-3,08;0,00;0,00;-40,84;
147944634;23.11.2022 2:00;sell;0.25;usdjpy;141.083;141.311;122.571;23.11.2022 3:21;141.311;-1,75;0,00;0,00;-40,34;
147944635;23.11.2022 1:01;sell stop;0.27;gbpjpy;167.676;167.924;146.524;23.11.2022 20:59;168.209;cancelled;;;;
147944636;23.11.2022 1:01;sell stop;0.44;nzdjpy;86.573;86.719;73.501;23.11.2022 20:59;86.995;cancelled;;;;
147944638;23.11.2022 9:23;buy;0.27;gbpjpy;168.189;167.970;181.805;23.11.2022 9:56;167.970;-1,89;0,00;0,00;-41,90;
147944642;23.11.2022 1:01;sell stop;0.27;gbpjpy;167.676;167.924;146.524;23.11.2022 20:59;168.212;cancelled;;;;
147944748;23.11.2022 1:02;buy stop;0.42;cadjpy;105.770;105.633;112.746;23.11.2022 20:59;104.432;cancelled;;;;
147944750;23.11.2022 14:31;sell;0.42;cadjpy;105.334;104.499;98.358;23.11.2022 21:00;104.444;-2,94;0,00;0,00;267,26;
147944756;23.11.2022 1:02;buy stop;0.42;cadjpy;105.770;105.633;112.746;23.11.2022 20:59;104.430;cancelled;;;;
147944757;23.11.2022 14:31;sell;0.42;cadjpy;105.334;104.861;98.358;23.11.2022 21:00;104.437;-2,94;0,00;0,00;269,39;
147944768;23.11.2022 1:02;buy stop;0.39;cadjpy;105.724;105.570;111.964;23.11.2022 20:59;104.429;cancelled;;;;
147944769;23.11.2022 14:31;sell;0.39;cadjpy;105.334;104.499;98.358;23.11.2022 21:00;104.438;-2,73;0,00;0,00;249,88;
147944770;23.11.2022 1:02;buy stop;0.39;cadjpy;105.724;105.570;111.964;23.11.2022 20:59;104.429;cancelled;;;;
147944771;23.11.2022 14:31;sell;0.39;cadjpy;105.334;104.861;98.358;23.11.2022 21:00;104.432;-2,73;0,00;0,00;251,55;
147944804;23.11.2022 1:03;sell stop;0.36;chfjpy;147.662;147.820;131.694;23.11.2022 20:59;148.151;cancelled;;;;
147944805;23.11.2022 1:03;sell stop;0.36;chfjpy;147.662;147.820;131.694;23.11.2022 20:59;148.148;cancelled;;;;
147944806;23.11.2022 7:11;buy;0.34;chfjpy;148.660;148.493;164.628;23.11.2022 10:02;148.493;-2,38;0,00;0,00;-40,22;
147944807;23.11.2022 1:03;sell stop;0.34;chfjpy;147.974;148.163;133.670;23.11.2022 20:59;148.164;cancelled;;;;
147944808;23.11.2022 7:11;buy;0.34;chfjpy;148.660;148.493;164.628;23.11.2022 10:02;148.493;-2,38;0,00;0,00;-40,22;
147944810;23.11.2022 1:03;sell stop;0.34;chfjpy;147.974;148.163;133.670;23.11.2022 20:59;148.171;cancelled;;;;
147945858;23.11.2022 3:00;buy;0.46;nzdjpy;87.039;86.915;94.607;23.11.2022 3:00;86.915;-3,22;0,00;0,00;-40,42;
147945863;23.11.2022 3:00;buy;0.46;nzdjpy;87.039;86.915;94.607;23.11.2022 3:00;86.915;-3,22;0,00;0,00;-40,42;
147946516;23.11.2022 7:11;buy;0.36;chfjpy;148.660;148.502;164.628;23.11.2022 10:02;148.502;-2,52;0,00;0,00;-40,29;
147946519;23.11.2022 7:11;buy;0.36;chfjpy;148.660;148.502;164.628;23.11.2022 10:02;148.502;-2,52;0,00;0,00;-40,29;
147969017;23.11.2022 16:07;sell;0.23;usdjpy;140.909;139.889;119.613;23.11.2022 20:10;139.889;-1,61;0,00;0,00;167,70;
147969052;23.11.2022 16:07;sell;0.23;usdjpy;140.909;140.538;119.613;23.11.2022 21:00;139.864;-1,61;0,00;0,00;171,85;
147977240;23.11.2022 9:47;buy;0.37;nzdjpy;87.390;87.244;100.462;23.11.2022 12:54;87.244;-2,59;0,00;0,00;-38,19;
147977275;23.11.2022 9:47;buy;0.37;nzdjpy;87.390;87.244;100.462;23.11.2022 12:54;87.244;-2,59;0,00;0,00;-38,19;
148043333;23.11.2022 11:24;buy;0.24;gbpjpy;168.189;168.634;181.805;23.11.2022 16:15;168.634;-1,68;0,00;0,00;75,86;
148043334;23.11.2022 11:24;buy;0.24;gbpjpy;168.189;168.393;181.805;23.11.2022 16:53;168.393;-1,68;0,00;0,00;34,99;
148047821;23.11.2022 14:08;buy;0.29;chfjpy;148.743;148.565;166.039;23.11.2022 15:59;148.565;-2,03;0,00;0,00;-36,60;
148047827;23.11.2022 14:08;buy;0.29;chfjpy;148.743;148.565;166.039;23.11.2022 15:59;148.565;-2,03;0,00;0,00;-36,60;
148114214;23.11.2022 13:00;buy stop;0.34;nzdjpy;87.453;87.305;101.533;23.11.2022 20:59;87.014;cancelled;;;;
148114327;23.11.2022 13:00;buy stop;0.34;nzdjpy;87.453;87.305;101.533;23.11.2022 20:59;87.014;cancelled;;;;
148185610;23.11.2022 16:00;buy stop;0.28;chfjpy;148.868;148.687;166.116;23.11.2022 20:59;148.188;cancelled;;;;
148185786;23.11.2022 16:00;buy stop;0.28;chfjpy;148.868;148.687;166.116;23.11.2022 20:59;148.185;cancelled;;;;
148195832;23.11.2022 16:15;buy stop;0.21;gbpjpy;168.998;168.750;192.198;23.11.2022 20:59;168.221;cancelled;;;;
148225306;23.11.2022 16:53;buy stop;0.21;gbpjpy;168.998;168.750;192.198;23.11.2022 20:59;168.219;cancelled;;;;
148362555;24.11.2022 1:29;buy stop;0.34;gbpjpy;168.998;168.806;189.318;24.11.2022 20:59;167.748;cancelled;;;;
148362558;24.11.2022 2:03;sell;0.25;usdjpy;139.170;139.434;100.098;24.11.2022 2:12;139.434;-1,75;0,00;0,00;-47,33;
148362791;24.11.2022 1:30;buy stop;0.26;usdjpy;141.612;141.363;180.684;24.11.2022 20:59;138.480;cancelled;;;;
148362810;24.11.2022 2:57;sell;0.42;chfjpy;147.841;147.758;131.409;24.11.2022 6:43;147.758;-2,94;0,00;0,00;25,11;
148362811;24.11.2022 12:06;sell;0.52;nzdjpy;86.573;86.698;72.493;24.11.2022 15:15;86.698;-3,64;0,00;0,00;-47,03;
148362814;24.11.2022 3:02;sell;0.39;cadjpy;104.097;103.682;78.065;24.11.2022 16:39;103.682;-2,73;0,00;0,00;117,10;
148362839;24.11.2022 1:30;buy stop;0.52;nzdjpy;87.453;0.000;0.000;24.11.2022 20:59;86.784;cancelled;;;;
148362840;24.11.2022 1:30;buy stop;0.42;chfjpy;148.485;148.281;182.757;24.11.2022 20:59;146.775;cancelled;;;;
148362841;24.11.2022 1:30;buy stop;0.39;cadjpy;104.726;104.531;125.734;24.11.2022 20:59;103.805;cancelled;;;;
148362842;24.11.2022 1:30;buy stop;0.25;usdjpy;140.366;140.066;177.374;24.11.2022 20:59;138.480;cancelled;;;;
148362843;24.11.2022 4:00;sell;0.32;gbpjpy;167.728;0.000;0.000;24.11.2022 4:00;167.792;-2,24;0,00;0,00;-14,76;
148362866;24.11.2022 4:00;sell;0.34;gbpjpy;167.728;167.920;147.408;24.11.2022 4:31;167.920;-2,38;0,00;0,00;-47,01;
148362893;24.11.2022 1:30;buy stop;0.26;usdjpy;141.612;141.363;180.684;24.11.2022 20:59;138.481;cancelled;;;;
